method,crop,response,hazard_key,hazard_label,window,lag_a,lag_b,effect,se,t,p_value,n,r2,p_joint_windows,fdr_p_within,fdr_p_joint,ci_low,ci_high
hist,西红柿,volume,vpd,饱和水汽压差VPD,lag3-6,3,6,-0.049730246920608664,0.06999353964052565,-0.710497671299585,0.47739557450073034,1400,0.017797707837095333,,0.6365274326676404,,-0.18691758461603897,0.08745709077482162
hist,西红柿,volume,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.1280853441274776,0.09095269603888606,-1.4082633028570786,0.15905311776366438,1400,0.017797707837095333,,0.6362124710546575,,-0.30635262836369426,0.05018194010873908
hist,西红柿,volume,vpd,饱和水汽压差VPD,lag14-30,14,30,0.06886577424773413,0.1607913470118193,0.4282927876875863,0.6684379692025599,1400,0.017797707837095333,,0.6684379692025599,,-0.24628526589543168,0.38401681439089996
hist,西红柿,volume,soil_z,土壤水分异常,lag0-2,0,2,0.07602085066263653,0.05402999105851314,1.4070120903834287,0.15942380367653008,1400,0.07313881216599083,,0.21256507156870677,,-0.029877931812049216,0.1819196331373223
hist,西红柿,volume,soil_z,土壤水分异常,lag3-6,3,6,0.05377407219985554,0.04948243133601748,1.0867305980721738,0.277155887246162,1400,0.07313881216599083,,0.277155887246162,,-0.04321149321873871,0.1507596376184498
hist,西红柿,volume,soil_z,土壤水分异常,lag7-13,7,13,0.09980506180228974,0.06070732436248118,1.6440365779647514,0.10016864702134365,1400,0.07313881216599083,,0.21256507156870677,,-0.019181293948173375,0.21879141755275283
hist,西红柿,volume,soil_z,土壤水分异常,lag14-30,14,30,0.1518459041932359,0.10272460515973329,1.4781843547329352,0.1393584403597904,1400,0.07313881216599083,,0.21256507156870677,,-0.04949432191984135,0.3531861303063132
hist,青椒,price,precip_1d,当日降水,lag0-2,0,2,0.03355864188953496,0.05853172987766505,0.5733410230600497,0.5664138143403457,1400,0.014219509017300513,,0.7552184191204608,,-0.08116354867068853,0.14828083244975845
hist,青椒,price,precip_1d,当日降水,lag3-6,3,6,0.05387398536779531,0.07697143720701269,0.6999217803729274,0.48397615455588683,1400,0.014219509017300513,,0.7552184191204608,,-0.09699003155794955,0.20473800229354017
hist,青椒,price,precip_1d,当日降水,lag7-13,7,13,0.030554498546100206,0.10410596637005076,0.29349421182540536,0.769144423100218,1400,0.014219509017300513,,0.769144423100218,,-0.17349319553919929,0.2346021926313997
hist,青椒,price,precip_1d,当日降水,lag14-30,14,30,0.22661632013979263,0.2623506299798297,0.863791789473559,0.3877022790249257,1400,0.014219509017300513,,0.7552184191204608,,-0.28759091462067365,0.7408235549002589
hist,青椒,price,precip_3d,3日累计降水,lag0-2,0,2,0.005679050371081927,0.04985726764211837,0.11390616934419376,0.9093121749715625,1400,0.014612258735303807,,0.9459551071065134,,-0.09204119420747006,0.10339929494963393
hist,青椒,price,precip_3d,3日累计降水,lag3-6,3,6,0.06363891836621076,0.05713737399366018,1.1137879450545272,0.26537016978880446,1400,0.014612258735303807,,0.7692598143054576,,-0.048350334661363195,0.17562817139378473
hist,青椒,price,precip_3d,3日累计降水,lag7-13,7,13,0.004942458309886884,0.07291147997002612,0.06778710721437456,0.9459551071065134,1400,0.014612258735303807,,0.9459551071065134,,-0.13796404243136431,0.14784895905113807
hist,青椒,price,precip_3d,3日累计降水,lag14-30,14,30,0.15612743634863935,0.17958124787729554,0.8693972126494981,0.3846299071527288,1400,0.014612258735303807,,0.7692598143054576,,-0.1958518094908599,0.5081066821881386
hist,青椒,price,precip_7d,7日累计降水,lag0-2,0,2,0.03988397478295921,0.07306051271966323,0.5459032971202376,0.58513241182942,1400,0.01587930893430578,,0.9528904064299478,,-0.10331463014758072,0.18308257971349914
hist,青椒,price,precip_7d,7日累计降水,lag3-6,3,6,0.005037981902800078,0.047610166566648196,0.1058173551177886,0.9157272667077541,1400,0.01587930893430578,,0.9528904064299478,,-0.08827794456783038,0.09835390837343054
hist,青椒,price,precip_7d,7日累计降水,lag7-13,7,13,0.004100127191680296,0.06940255626774437,0.059077466482108196,0.9528904064299478,1400,0.01587930893430578,,0.9528904064299478,,-0.13192888309309866,0.14012913747645925
hist,青椒,price,precip_7d,7日累计降水,lag14-30,14,30,0.1385827622103267,0.15097117616678477,0.9179418596913359,0.3586493050987609,1400,0.01587930893430578,,0.9528904064299478,,-0.15732074307657143,0.43448626749722485
hist,青椒,price,temp_max,日最高气温,lag0-2,0,2,0.038439231925030085,0.20497901971192556,0.18752764053146515,0.8512469540708465,1400,0.011109898485655578,,0.8512469540708465,,-0.363319646710344,0.44019811056040414
hist,青椒,price,temp_max,日最高气温,lag3-6,3,6,0.0793858388105132,0.1613239466094429,0.4920896152057468,0.6226559932432015,1400,0.011109898485655578,,0.8302079909909353,,-0.2368090965439949,0.3955807741650213
hist,青椒,price,temp_max,日最高气温,lag7-13,7,13,0.1582922697764881,0.2154366602730278,0.7347508524124015,0.46249124392593044,1400,0.011109898485655578,,0.8302079909909353,,-0.2639635843586464,0.5805481239116226
hist,青椒,price,temp_max,日最高气温,lag14-30,14,30,-0.20175261561791322,0.3138346783720461,-0.6428627220690336,0.5203131799726413,1400,0.011109898485655578,,0.8302079909909353,,-0.8168685852271236,0.4133633539912971
hist,青椒,price,temp_min,日最低气温,lag0-2,0,2,0.07390962740301221,0.2353419730211663,0.31405204288129634,0.7534815122984484,1400,0.009367914895727969,,0.7534815122984484,,-0.38736063971847373,0.5351798945244981
hist,青椒,price,temp_min,日最低气温,lag3-6,3,6,0.05969526121970138,0.1774557361311516,0.3363952190059532,0.7365728543154093,1400,0.009367914895727969,,0.7534815122984484,,-0.28811798159735574,0.4075085040367585
hist,青椒,price,temp_min,日最低气温,lag7-13,7,13,0.09816082413842829,0.2720086267578928,0.3608739373762527,0.7181936875385314,1400,0.009367914895727969,,0.7534815122984484,,-0.4349760843070415,0.6312977325838981
hist,青椒,price,temp_min,日最低气温,lag14-30,14,30,-0.1667537497869356,0.3370978565837383,-0.49467460718045947,0.6208298287056897,1400,0.009367914895727969,,0.7534815122984484,,-0.8274655486910627,0.49395804911719154
hist,青椒,price,vpd,饱和水汽压差VPD,lag0-2,0,2,0.0123272690857736,0.08377167799152091,0.14715318328733162,0.8830111125478092,1400,0.0047067097982389505,,0.8830111125478092,,-0.15186521977760736,0.1765197579491546
hist,青椒,price,vpd,饱和水汽压差VPD,lag3-6,3,6,0.046443890723283136,0.07309013530291213,0.635433092725889,0.5251459907222482,1400,0.0047067097982389505,,0.8830111125478092,,-0.09681277447042463,0.18970055591699092
hist,青椒,price,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.02123031959817096,0.09035041205020743,-0.23497756254142307,0.8142261481980936,1400,0.0047067097982389505,,0.8830111125478092,,-0.19831712721657752,0.1558564880202356
hist,青椒,price,vpd,饱和水汽压差VPD,lag14-30,14,30,-0.045061542065362364,0.18992792284762713,-0.23725601475415356,0.8124581830833464,1400,0.0047067097982389505,,0.8830111125478092,,-0.4173202708467115,0.32719718671598685
hist,青椒,price,soil_z,土壤水分异常,lag0-2,0,2,0.06905515207572763,0.06384859253025711,1.0815454082719707,0.27945457331546597,1400,0.051008683492726026,,0.3695006343814964,,-0.05608808928357631,0.19419839343503156
hist,青椒,price,soil_z,土壤水分异常,lag3-6,3,6,0.03558916359362964,0.039657678756231794,0.8974091452096694,0.3695006343814964,1400,0.051008683492726026,,0.3695006343814964,,-0.04213988676858468,0.11331821395584396
hist,青椒,price,soil_z,土壤水分异常,lag7-13,7,13,0.0791588475838151,0.06425734165820923,1.2319035543808887,0.21798511352409022,1400,0.051008683492726026,,0.3695006343814964,,-0.046785542066274985,0.20510323723390517
hist,青椒,price,soil_z,土壤水分异常,lag14-30,14,30,0.21164070080694092,0.13299596068021832,1.5913317947739756,0.1115349249990874,1400,0.051008683492726026,,0.3695006343814964,,-0.04903138212628699,0.47231278374016883
hist,青椒,volume,precip_1d,当日降水,lag0-2,0,2,-0.15528631977620116,0.08961776609355475,-1.7327626713445745,0.08313786016313007,1400,0.02449617284591732,,0.3325514406525203,,-0.3309371413195685,0.020364501767166143
hist,青椒,volume,precip_1d,当日降水,lag3-6,3,6,0.0438579491386427,0.09695719183443433,0.45234343434301655,0.6510215902324236,1400,0.02449617284591732,,0.8014215205680832,,-0.14617814685684855,0.23389404513413398
hist,青椒,volume,precip_1d,当日降水,lag7-13,7,13,0.0323119199176749,0.1284728264651054,0.25150781536242733,0.8014215205680832,1400,0.02449617284591732,,0.8014215205680832,,-0.21949481995393172,0.2841186597892815
hist,青椒,volume,precip_1d,当日降水,lag14-30,14,30,0.17480398348459203,0.23219246092953671,0.7528409095833636,0.4515455201314257,1400,0.02449617284591732,,0.8014215205680832,,-0.28029323993729993,0.629901206906484
hist,青椒,volume,precip_3d,3日累计降水,lag0-2,0,2,-0.07648339527281628,0.08012382228663738,-0.9545649856693341,0.3397977311228162,1400,0.02261941497565001,,0.8051188741679182,,-0.23352608695462554,0.08055929640899298
hist,青椒,volume,precip_3d,3日累计降水,lag3-6,3,6,-0.0014777160125725962,0.06320271750752054,-0.023380577146809575,0.9813466979629558,1400,0.02261941497565001,,0.9813466979629558,,-0.12535504232731287,0.12239961030216767
hist,青椒,volume,precip_3d,3日累计降水,lag7-13,7,13,0.045452963770104646,0.08759694309790446,0.5188875566046094,0.6038391556259386,1400,0.02261941497565001,,0.8051188741679182,,-0.1262370447017881,0.21714297224199736
hist,青椒,volume,precip_3d,3日累计降水,lag14-30,14,30,0.10838541332815421,0.1588137488990841,0.6824687036197739,0.4949426256873112,1400,0.02261941497565001,,0.8051188741679182,,-0.20288953451405062,0.41966036117035904
hist,青椒,volume,precip_7d,7日累计降水,lag0-2,0,2,-0.09673915860722511,0.09442565696171037,-1.0245007736239828,0.3055988056127199,1400,0.022739832518920977,,0.5643577420395397,,-0.2818134462521774,0.08833512903772721
hist,青椒,volume,precip_7d,7日累计降水,lag3-6,3,6,0.05390985889159634,0.06131983940588453,0.8791585140130506,0.37931533479714774,1400,0.022739832518920977,,0.5643577420395397,,-0.06627702634393733,0.17409674412713
hist,青椒,volume,precip_7d,7日累计降水,lag7-13,7,13,0.0076762206856006016,0.07972392832175393,0.09628502818652532,0.9232942016130989,1400,0.022739832518920977,,0.9232942016130989,,-0.14858267882503712,0.1639351201962383
hist,青椒,volume,precip_7d,7日累计降水,lag14-30,14,30,0.10062717102799587,0.12566396087850512,0.8007639606814924,0.42326830652965475,1400,0.022739832518920977,,0.5643577420395397,,-0.14567419229387416,0.3469285343498659
hist,青椒,volume,temp_max,日最高气温,lag0-2,0,2,0.1243557743418358,0.29536595076960265,0.4210227144253276,0.6737384954538055,1400,0.023891837058697685,,0.6737384954538055,,-0.4545614891665854,0.703273037850257
hist,青椒,volume,temp_max,日最高气温,lag3-6,3,6,-0.17991722676081615,0.20081830568450273,-0.8959204498193337,0.37029525134222996,1400,0.023891837058697685,,0.5824421234924634,,-0.5735211059024415,0.21368665238080922
hist,青椒,volume,temp_max,日最高气温,lag7-13,7,13,-0.24622107274292046,0.2875760183286173,-0.8561947347833436,0.39189007446317403,1400,0.023891837058697685,,0.5824421234924634,,-0.8098700686670104,0.3174279231811694
hist,青椒,volume,temp_max,日最高气温,lag14-30,14,30,0.30932563298856763,0.397818500211465,0.7775546708464841,0.43683159261934756,1400,0.023891837058697685,,0.5824421234924634,,-0.47039862742590366,1.0890498934030388
hist,青椒,volume,temp_min,日最低气温,lag0-2,0,2,-0.057169372048575244,0.33635355990879007,-0.16996808972106026,0.8650352321748698,1400,0.02678984980269783,,0.8650352321748698,,-0.7164223494698038,0.6020836053726534
hist,青椒,volume,temp_min,日最低气温,lag3-6,3,6,0.061218689747498896,0.25201755051311897,0.24291439077498736,0.8080717171915309,1400,0.02678984980269783,,0.8650352321748698,,-0.4327357092582143,0.5551730887532121
hist,青椒,volume,temp_min,日最低气温,lag7-13,7,13,-0.4596109716497091,0.34603045910238145,-1.3282384817855648,0.18409933541708978,1400,0.02678984980269783,,0.47986337222263575,,-1.1378306714903768,0.21860872819095856
hist,青椒,volume,temp_min,日最低气温,lag14-30,14,30,0.4757665159212803,0.40485338509141744,1.1751575593565813,0.23993168611131788,1400,0.02678984980269783,,0.47986337222263575,,-0.31774611885789794,1.2692791507004584
hist,青椒,volume,vpd,饱和水汽压差VPD,lag0-2,0,2,0.023605535536893082,0.128006789635469,0.18440846461438246,0.8536930298936888,1400,0.02176419983067479,,0.8536930298936888,,-0.2272877721486261,0.2744988432224123
hist,青椒,volume,vpd,饱和水汽压差VPD,lag3-6,3,6,-0.07342540860564736,0.10584338637793211,-0.6937174925929641,0.4878593937523312,1400,0.02176419983067479,,0.8031768749875438,,-0.2808784459063943,0.13402762869509957
hist,青椒,volume,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.1081596400742208,0.11550871558343973,-0.9363764416208905,0.34907940307457475,1400,0.02176419983067479,,0.8031768749875438,,-0.33455672261776265,0.11823744246932105
hist,青椒,volume,vpd,饱和水汽压差VPD,lag14-30,14,30,0.10904790594965669,0.20931416285936796,0.5209771974337101,0.6023826562406578,1400,0.02176419983067479,,0.8031768749875438,,-0.3012078532547045,0.5193036651540179
hist,青椒,volume,soil_z,土壤水分异常,lag0-2,0,2,0.026436287356559313,0.09454802383391955,0.2796069794435531,0.7797790517891141,1400,0.027147595479651176,,0.7797790517891141,,-0.15887783935792302,0.21175041407104164
hist,青椒,volume,soil_z,土壤水分异常,lag3-6,3,6,-0.03415263068935738,0.052583332474722896,-0.6494953644441371,0.5160182417369068,1400,0.027147595479651176,,0.7310369937015538,,-0.13721596233981426,0.0689107009610995
hist,青椒,volume,soil_z,土壤水分异常,lag7-13,7,13,0.0480596340125823,0.08005364170703037,0.6003428824445555,0.5482777452761654,1400,0.027147595479651176,,0.7310369937015538,,-0.10884550373319722,0.2049647717583618
hist,青椒,volume,soil_z,土壤水分异常,lag14-30,14,30,0.15482605434541824,0.16912733757705753,0.9154407357407648,0.359960301355037,1400,0.027147595479651176,,0.7310369937015538,,-0.17666352730561452,0.486315635996451
hist,韭菜,price,precip_1d,当日降水,lag0-2,0,2,-0.013998731677041434,0.045593235332614994,-0.30703527781954704,0.758816520412479,1400,0.036402579430702575,,0.758816520412479,,-0.10336147292896683,0.07536400957488396
hist,韭菜,price,precip_1d,当日降水,lag3-6,3,6,0.10141448728983771,0.062420108422350316,1.6247086051764204,0.10422466293175378,1400,0.036402579430702575,,0.20844932586350756,,-0.020928925217968908,0.22375789979764432
hist,韭菜,price,precip_1d,当日降水,lag7-13,7,13,0.21906257166892318,0.09804851219149473,2.2342263719522903,0.025468182057369986,1400,0.036402579430702575,,0.10187272822947994,,0.02688748777359351,0.41123765556425285
hist,韭菜,price,precip_1d,当日降水,lag14-30,14,30,0.2595891129088519,0.2041763131286075,1.2713968086265752,0.2035875174098537,1400,0.036402579430702575,,0.27145002321313827,,-0.1405964608232188,0.6597746866409226
hist,韭菜,price,precip_3d,3日累计降水,lag0-2,0,2,0.015714782704272887,0.04242108707370172,0.37044743047179046,0.7110491390632454,1400,0.03608411213343021,,0.7110491390632454,,-0.06743054796018248,0.09886011336872826
hist,韭菜,price,precip_3d,3日累计降水,lag3-6,3,6,0.07675647537612025,0.045891007621325745,1.6725820450377558,0.09440960396679388,1400,0.03608411213343021,,0.18881920793358775,,-0.013189899561678209,0.1667028503139187
hist,韭菜,price,precip_3d,3日累计降水,lag7-13,7,13,0.1343629097042916,0.07120909895543026,1.8868783859825171,0.059176684861802706,1400,0.03608411213343021,,0.18881920793358775,,-0.005206924248351702,0.2739327436569349
hist,韭菜,price,precip_3d,3日累计降水,lag14-30,14,30,0.15394399226151534,0.13887497656385978,1.108507782110957,0.2676425801251425,1400,0.03608411213343021,,0.35685677350019,,-0.1182509618036498,0.4261389463266805
hist,韭菜,price,precip_7d,7日累计降水,lag0-2,0,2,0.02262545384217192,0.0544823070915093,0.4152807590209032,0.6779363849221534,1400,0.03617296692549454,,0.6779363849221534,,-0.08415986805718631,0.12941077574153015
hist,韭菜,price,precip_7d,7日累计降水,lag3-6,3,6,0.09474908388031694,0.04454710398344367,2.1269414935599693,0.033424944674676986,1400,0.03617296692549454,,0.13369977869870794,,0.007436760072767348,0.18206140768786655
hist,韭菜,price,precip_7d,7日累计降水,lag7-13,7,13,0.0737573297466824,0.06634211122537204,1.111772423040925,0.26623601168443134,1400,0.03617296692549454,,0.5225173289200903,,-0.056273208255046794,0.20378786774841162
hist,韭菜,price,precip_7d,7日累计降水,lag14-30,14,30,0.09682864156172064,0.11309134796361107,0.856198491796886,0.3918879966900677,1400,0.03617296692549454,,0.5225173289200903,,-0.12483040044695706,0.31848768357039836
hist,韭菜,price,temp_max,日最高气温,lag0-2,0,2,0.020270632689788785,0.2236432781409639,0.09063823808293521,0.9277800473704398,1400,0.005918122183062313,,0.9579062514552044,,-0.41807019246650046,0.45861145784607804
hist,韭菜,price,temp_max,日最高气温,lag3-6,3,6,-0.02461122534726897,0.15399392469529025,-0.15981945648808885,0.8730232970250007,1400,0.005918122183062313,,0.9579062514552044,,-0.3264393177500378,0.2772168670554999
hist,韭菜,price,temp_max,日最高气温,lag7-13,7,13,-0.033601106379935936,0.1962266030455971,-0.17123624349817673,0.8640380101524682,1400,0.005918122183062313,,0.9579062514552044,,-0.4182052483493063,0.35100303558943435
hist,韭菜,price,temp_max,日最高气温,lag14-30,14,30,-0.015143183282221296,0.2869049415854593,-0.052781186683432055,0.9579062514552044,1400,0.005918122183062313,,0.9579062514552044,,-0.5774768687897216,0.547190502225279
hist,韭菜,price,temp_min,日最低气温,lag0-2,0,2,0.07642180867052267,0.23708654570370785,0.3223371804742925,0.7471972690452837,1400,0.0051032988370913746,,0.880823962719782,,-0.38826782090874473,0.5411114382497901
hist,韭菜,price,temp_min,日最低气温,lag3-6,3,6,-0.11002708725456306,0.1731234005507397,-0.635541393621805,0.5250753787255155,1400,0.0051032988370913746,,0.880823962719782,,-0.44934895233401284,0.22929477782488672
hist,韭菜,price,temp_min,日最低气温,lag7-13,7,13,-0.038027913911634,0.25133831633635423,-0.15130169751253938,0.8797377302772267,1400,0.0051032988370913746,,0.880823962719782,,-0.5306510139308883,0.4545951861076203
hist,韭菜,price,temp_min,日最低气温,lag14-30,14,30,0.04580575557812327,0.30552491868928844,0.14992477790234396,0.880823962719782,1400,0.0051032988370913746,,0.880823962719782,,-0.553023085052882,0.6446345962091286
hist,韭菜,price,vpd,饱和水汽压差VPD,lag0-2,0,2,-0.015709893534559094,0.09144754899868786,-0.17179130229925035,0.8636016036283247,1400,0.010969881165267759,,0.983161152338156,,-0.19494708957198728,0.1635273025028691
hist,韭菜,price,vpd,饱和水汽压差VPD,lag3-6,3,6,-0.01452712057133798,0.06553316925097956,-0.22167584350608582,0.8245662363605168,1400,0.010969881165267759,,0.983161152338156,,-0.14297213230325792,0.11391789116058196
hist,韭菜,price,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.08719783821529412,0.10301485429378396,-0.846458880256415,0.39729680356355757,1400,0.010969881165267759,,0.983161152338156,,-0.28910695263111064,0.11471127620052243
hist,韭菜,price,vpd,饱和水汽压差VPD,lag14-30,14,30,0.0037436180663114335,0.17737278513755322,0.021105932702180013,0.983161152338156,1400,0.010969881165267759,,0.983161152338156,,-0.3439070408032929,0.3513942769359158
hist,韭菜,price,soil_z,土壤水分异常,lag0-2,0,2,0.004423648587395766,0.08813769464200416,0.05019020074627149,0.9599708203852622,1400,0.03070189262134282,,0.9599708203852622,,-0.16832623291093238,0.17717353008572392
hist,韭菜,price,soil_z,土壤水分异常,lag3-6,3,6,0.036600555587170715,0.04041132878123077,0.9057003739052999,0.36509446455828765,1400,0.03070189262134282,,0.7301889291165753,,-0.04260564882404159,0.11580675999838302
hist,韭菜,price,soil_z,土壤水分异常,lag7-13,7,13,0.03260768942636644,0.07204185701938355,0.45262144502456436,0.6508213539659945,1400,0.03070189262134282,,0.8677618052879926,,-0.10859435033162532,0.1738097291843582
hist,韭菜,price,soil_z,土壤水分异常,lag14-30,14,30,0.1981871214774727,0.12275718616911308,1.6144645186347433,0.10642670698651145,1400,0.03070189262134282,,0.4257068279460458,,-0.04241696341398893,0.4387912063689343
hist,韭菜,volume,precip_1d,当日降水,lag0-2,0,2,-0.168856966535485,0.11047627715624805,-1.5284454806226713,0.12640197003183587,1400,0.0329662183967232,,0.5056078801273435,,-0.3853904697617312,0.04767653669076119
hist,韭菜,volume,precip_1d,当日降水,lag3-6,3,6,-0.08074998002529182,0.09238733537538242,-0.8740373309522737,0.38209792414519916,1400,0.0329662183967232,,0.5094638988602656,,-0.2618291573610414,0.10032919731045772
hist,韭菜,volume,precip_1d,当日降水,lag7-13,7,13,-0.10320209008667502,0.10438101779571853,-0.9887055354130504,0.32280723374211207,1400,0.0329662183967232,,0.5094638988602656,,-0.3077888849662833,0.1013847047929333
hist,韭菜,volume,precip_1d,当日降水,lag14-30,14,30,0.12135836836972821,0.2089111498895365,0.5809090057371158,0.5613017824395305,1400,0.0329662183967232,,0.5613017824395305,,-0.2881074854137633,0.5308242221532198
hist,韭菜,volume,precip_3d,3日累计降水,lag0-2,0,2,-0.1229998089178104,0.0849844762541927,-1.447320903054247,0.14780706733167212,1400,0.03188776974431773,,0.5912282693266885,,-0.2895693823760281,0.043569764540407285
hist,韭菜,volume,precip_3d,3日累计降水,lag3-6,3,6,-0.056572069403539614,0.06523518522522397,-0.8672017900803836,0.3858314556367699,1400,0.03188776974431773,,0.7317031577241744,,-0.18443303244497858,0.07128889363789934
hist,韭菜,volume,precip_3d,3日累计降水,lag7-13,7,13,-0.02556638442197669,0.07456781845882597,-0.34286083394130207,0.7317031577241744,1400,0.03188776974431773,,0.7317031577241744,,-0.1717193086012756,0.12058653975732221
hist,韭菜,volume,precip_3d,3日累计降水,lag14-30,14,30,0.05495997411400952,0.14740841753550574,0.3728414905530853,0.7092664207486339,1400,0.03188776974431773,,0.7317031577241744,,-0.2339605242555817,0.34388047248360076
hist,韭菜,volume,precip_7d,7日累计降水,lag0-2,0,2,-0.13246762232541315,0.10417055106137178,-1.2716417545623833,0.20350043407577367,1400,0.03133123744675048,,0.8140017363030947,,-0.3366419024057018,0.07170665775487553
hist,韭菜,volume,precip_7d,7日累计降水,lag3-6,3,6,-0.02541485014609982,0.07545804880322059,-0.33680767723502414,0.7362618852897028,1400,0.03133123744675048,,0.9727239841268255,,-0.17331262580041215,0.12248292550821252
hist,韭菜,volume,precip_7d,7日累计降水,lag7-13,7,13,0.041981970457035,0.0751880859696165,0.5583593453090415,0.5765990281842199,1400,0.03133123744675048,,0.9727239841268255,,-0.10538667804341334,0.18935061895748334
hist,韭菜,volume,precip_7d,7日累计降水,lag14-30,14,30,-0.004263149972839938,0.12468239108704376,-0.03419207745112725,0.9727239841268255,1400,0.03133123744675048,,0.9727239841268255,,-0.24864063650344573,0.24011433655776585
hist,韭菜,volume,temp_max,日最高气温,lag0-2,0,2,0.14727677235402722,0.30608986340849875,0.4811553401802002,0.6304060989349057,1400,0.03401069173894922,,0.8405414652465409,,-0.4526593599266303,0.7472129046346848
hist,韭菜,volume,temp_max,日最高气温,lag3-6,3,6,-0.003899483708365792,0.1937672854490549,-0.02012457210890246,0.9839439984046904,1400,0.03401069173894922,,0.9839439984046904,,-0.38368336318851337,0.3758843957717818
hist,韭菜,volume,temp_max,日最高气温,lag7-13,7,13,-0.4682839033052556,0.27502904287272245,-1.702670737657213,0.08862970398601021,1400,0.03401069173894922,,0.35451881594404083,,-1.0073408273357916,0.07077302072528036
hist,韭菜,volume,temp_max,日最高气温,lag14-30,14,30,0.2062801843772788,0.4136438424640037,0.49869033018478887,0.617997557854417,1400,0.03401069173894922,,0.8405414652465409,,-0.6044617468521685,1.017022115606726
hist,韭菜,volume,temp_min,日最低气温,lag0-2,0,2,0.04403601106367768,0.3362053431308823,0.1309795098840377,0.8957915164935514,1400,0.03694478383157229,,0.8957915164935514,,-0.6149264614728516,0.702998483600207
hist,韭菜,volume,temp_min,日最低气温,lag3-6,3,6,0.14338979579711508,0.23942573689214947,0.5988904854523043,0.5492459166162997,1400,0.03694478383157229,,0.7323278888217329,,-0.32588464851149784,0.6126642401057281
hist,韭菜,volume,temp_min,日最低气温,lag7-13,7,13,-0.6180969171317042,0.3520827547376448,-1.7555444247540055,0.07916622880016815,1400,0.03694478383157229,,0.3166649152006726,,-1.308179116417488,0.07198528215407951
hist,韭菜,volume,temp_min,日最低气温,lag14-30,14,30,0.2917598383398884,0.4174027574150203,0.6989887660224388,0.4845590514816346,1400,0.03694478383157229,,0.7323278888217329,,-0.5263495661935514,1.1098692428733283
hist,韭菜,volume,vpd,饱和水汽压差VPD,lag0-2,0,2,0.1217737230519377,0.12310625694949347,0.9891757419112949,0.32257716484656274,1400,0.03294945354578338,,0.46065163511568413,,-0.11951454056906949,0.36306198667294487
hist,韭菜,volume,vpd,饱和水汽压差VPD,lag3-6,3,6,-0.1632282504622037,0.09662810073170398,-1.689242044769364,0.09117305467990204,1400,0.03294945354578338,,0.36469221871960816,,-0.35261932789634354,0.026162826971936087
hist,韭菜,volume,vpd,饱和水汽压差VPD,lag7-13,7,13,-0.1381984763863974,0.14649355972879916,-0.9433757814489709,0.3454887263367631,1400,0.03294945354578338,,0.46065163511568413,,-0.42532585345484375,0.14892890068204892
hist,韭菜,volume,vpd,饱和水汽压差VPD,lag14-30,14,30,0.038450277251302234,0.2257332511014255,0.1703350173875178,0.8647466737434109,1400,0.03294945354578338,,0.8647466737434109,,-0.40398689490749173,0.4808874494100962
hist,韭菜,volume,soil_z,土壤水分异常,lag0-2,0,2,0.03397511190442228,0.09427319913447413,0.36038993283721243,0.7185555539908126,1400,0.03649687737475993,,0.7847939121578122,,-0.150800358399147,0.21875058220799157
hist,韭菜,volume,soil_z,土壤水分异常,lag3-6,3,6,0.10228208304658551,0.0608111707549733,1.6819620766505405,0.09257619392269824,1400,0.03649687737475993,,0.37030477569079295,,-0.016907811633162156,0.22147197772633317
hist,韭菜,volume,soil_z,土壤水分异常,lag7-13,7,13,0.05432925360482084,0.08738089383511044,0.6217520927096634,0.5341048921990789,1400,0.03649687737475993,,0.7847939121578122,,-0.11693729831199563,0.22559580552163733
hist,韭菜,volume,soil_z,土壤水分异常,lag14-30,14,30,0.046274973911008536,0.1694575110002009,0.2730771485894991,0.7847939121578122,1400,0.03649687737475993,,0.7847939121578122,,-0.2858617476493852,0.3784116954714023
hist,黄瓜,price,precip_1d,当日降水,lag0-2,0,2,9.324193192689761e-05,0.07350471464702749,0.001268516344490949,0.9989878706650465,1400,0.03982270548529265,,0.9989878706650465,,-0.14397599877624698,0.14416248264010076
hist,黄瓜,price,precip_1d,当日降水,lag3-6,3,6,0.15969464464141475,0.1112927551747561,1.4349060223251384,0.15131387935158444,1400,0.03982270548529265,,0.3026277587031689,,-0.058439155501107204,0.37782844478393673
hist,黄瓜,price,precip_1d,当日降水,lag7-13,7,13,0.3684016729543674,0.15174217359027703,2.4278133378338067,0.01519015904644445,1400,0.03982270548529265,,0.0607606361857778,,0.07098701271742441,0.6658163331913103
hist,黄瓜,price,precip_1d,当日降水,lag14-30,14,30,0.11272431072188521,0.23550469687452724,0.4786499471895575,0.6321876792307035,1400,0.03982270548529265,,0.842916905640938,,-0.34886489515218816,0.5743135165959585
hist,黄瓜,price,precip_3d,3日累计降水,lag0-2,0,2,0.020795889634069666,0.057596462566334876,0.36106192476870724,0.7180531556227432,1400,0.04073796484622971,,0.7845535403229706,,-0.09209317699594669,0.13368495626408602
hist,黄瓜,price,precip_3d,3日累计降水,lag3-6,3,6,0.14601408042855998,0.08959781601083615,1.6296611561480554,0.10317313129283369,1400,0.04073796484622971,,0.20634626258566738,,-0.029597638952678862,0.32162579980979883
