target_kind,target,feature_set,model,split,stratum,stratum_value,n,mae,rmse,r2,bias,nrmse_sd,mape
strict,price,F_now,lightgbm,valid,overall,all,2500,0.055080252759448174,0.08016187623451461,0.9383296096715974,-0.003952556024767743,0.2482855657751196,
strict,volume,F_wx,baseline_mean,valid,overall,all,2500,0.05647682249824478,0.0802310694276838,0.4081710983230389,0.019105653223987464,0.7691502909810868,
strict,volume,F_wx,baseline_seasonal_naive,valid,overall,all,2500,0.060849519510750086,0.08318104174717932,0.3638497269791856,0.002438114479509611,0.7974307574401718,
strict,volume,F_wx,baseline_persistence,valid,overall,all,2500,0.028351382446232195,0.04339365721644878,0.8268735133676391,-0.00018075291593806488,0.4160014856195923,
strict,volume,F_wx,elasticnet,valid,overall,all,2500,0.06142834724390867,0.08137919095586148,0.3911115394065561,-0.006504490770473367,0.7801569747231685,
strict,volume,F_wx,gam,valid,overall,all,2500,0.07549364077100415,0.09499860642388648,0.17025340925869625,-0.012884477127280948,0.9107220718226869,
strict,volume,F_wx,lightgbm,valid,overall,all,2500,0.0553254302596969,0.07339987632470538,0.5046619797997338,-0.017794067975777327,0.7036617688862925,
strict,volume,F_lag,baseline_mean,valid,overall,all,2500,0.05647682249824478,0.0802310694276838,0.4081710983230389,0.019105653223987464,0.7691502909810868,
strict,volume,F_lag,baseline_seasonal_naive,valid,overall,all,2500,0.060849519510750086,0.08318104174717932,0.3638497269791856,0.002438114479509611,0.7974307574401718,
strict,volume,F_lag,baseline_persistence,valid,overall,all,2500,0.028351382446232195,0.04339365721644878,0.8268735133676391,-0.00018075291593806488,0.4160014856195923,
strict,volume,F_lag,elasticnet,valid,overall,all,2500,0.03022989188844889,0.041978293629743174,0.8379830061617836,0.0005278436967210442,0.40243283544050074,
strict,volume,F_lag,gam,valid,overall,all,2500,0.03670304513863422,0.04720480258155596,0.7951276358520835,0.0021008469719140917,0.4525377500300471,
strict,volume,F_lag,lightgbm,valid,overall,all,2500,0.03509558167761843,0.04753755445994296,0.7922291198087525,-0.0044419746906980695,0.45572773872035804,
strict,volume,F_now,baseline_mean,valid,overall,all,2500,0.05647682249824478,0.0802310694276838,0.4081710983230389,0.019105653223987464,0.7691502909810868,
strict,volume,F_now,baseline_seasonal_naive,valid,overall,all,2500,0.060849519510750086,0.08318104174717932,0.3638497269791856,0.002438114479509611,0.7974307574401718,
strict,volume,F_now,baseline_persistence,valid,overall,all,2500,0.028351382446232195,0.04339365721644878,0.8268735133676391,-0.00018075291593806488,0.4160014856195923,
strict,volume,F_now,elasticnet,valid,overall,all,2500,0.03024892764831539,0.041934918868213183,0.8383176466271726,0.0005333623067055239,0.40201701510194604,
strict,volume,F_now,gam,valid,overall,all,2500,0.0454401791219992,0.06327620579889509,0.6318779198346844,-0.004445931327105422,0.6066092905101679,
strict,volume,F_now,lightgbm,valid,overall,all,2500,0.03876642541250144,0.05372774008394998,0.7345955778986618,-0.010172625590723046,0.5150711216254485,
hist,price,F_wx,baseline_mean,test,overall,all,1750,0.6396194859700947,0.8943124944905096,-0.19208446327515816,-0.1091122669284342,1.0915142106969047,
