target,feature_set,feature,z_value,original_value,ale,mean_abs_shap
price,F_now,soil_moisture_0_7_z,-0.108847462029927,-0.006756362652324155,0.028054742037076624,0.022567082468631105
price,F_now,soil_moisture_0_7_z,0.07564905035162664,0.1833657732078155,0.0334355672634412,0.022567082468631105
price,F_now,soil_moisture_0_7_z,0.36908136121261603,0.4857453518303845,0.04683106059217762,0.022567082468631105
price,F_now,soil_moisture_0_7_z,0.6933989543443617,0.8199519593553523,0.05477245232812389,0.022567082468631105
price,F_now,soil_moisture_0_7_z,0.954989791804872,1.0895191619948281,0.06259625869041696,0.022567082468631105
price,F_now,soil_moisture_0_7_z,1.2992957936978446,1.4443236600548255,0.06325339909520775,0.022567082468631105
price,F_now,soil_moisture_0_7_z,1.9542609858254743,2.119259893992014,0.06256539339630356,0.022567082468631105
price,F_now,temp_anomaly_lag1d,-2.070328447303732,-6.683333333333335,0.04695697779786171,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-1.137210022546421,-3.3400000000000007,0.05104932464412911,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.8418310595748895,-2.281666666666667,0.04733438439354911,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.6176221459492546,-1.4783333333333342,0.04733438439354911,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.45155869747549593,-0.883333333333334,0.04733438439354911,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.3296858025171631,-0.44666666666666677,0.04733438439354911,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.23386207594687078,-0.10333333333333261,0.046964447130227856,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.1527375229669729,0.18733333333333435,0.046570120893554286,0.01300426016988947
price,F_now,temp_anomaly_lag1d,-0.043889212202660864,0.5773333333333331,0.04649306370987289,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.08756605541270095,1.048333333333333,0.04684418989642545,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.1954840387345833,1.4349999999999996,0.04684418989642545,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.3234970948129545,1.8936666666666677,0.04676823604309475,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.4453699897712874,2.3303333333333347,0.045955975451300805,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.5508691217428513,2.7083333333333335,0.045369862892524114,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.7155370790529645,3.298333333333332,0.0007471135060668835,0.01300426016988947
price,F_now,temp_anomaly_lag1d,0.9130455950808576,4.005999999999998,0.007435430850671793,0.01300426016988947
price,F_now,temp_anomaly_lag1d,1.0865516630940568,4.627666666666666,0.007529587227579536,0.01300426016988947
price,F_now,temp_anomaly_lag1d,1.250010194729012,5.213333333333335,0.011552114077020708,0.01300426016988947
price,F_now,temp_anomaly_lag1d,1.5058502413972676,6.130000000000002,0.0031247201245244716,0.01300426016988947
price,F_now,temp_anomaly_lag1d,1.8235570629871192,7.2683333333333335,0.0023400303168729965,0.01300426016988947
price,F_now,wind_speed,-1.7478844137285634,7.050000000000001,-0.033156759392877516,0.011651648246787596
price,F_now,wind_speed,-1.5225640663143931,8.75,-0.024802242711264858,0.011651648246787596
price,F_now,wind_speed,-1.4297850997320873,9.450000000000001,-0.014833291252380428,0.011651648246787596
price,F_now,wind_speed,-1.3131486846000462,10.330000000000002,-0.01770087102160499,0.011651648246787596
price,F_now,wind_speed,-1.2269967870593341,10.98,-0.01770087102160499,0.011651648246787596
price,F_now,wind_speed,-1.1580752690267646,11.499999999999998,-0.017663429784393402,0.011651648246787596
price,F_now,wind_speed,-1.0586692334028658,12.25,-0.021097201788420214,0.011651648246787596
price,F_now,wind_speed,-0.9725173358621536,12.899999999999999,-0.035153505054443805,0.011651648246787596
price,F_now,wind_speed,-0.906246645446221,13.4,-0.021937034095345864,0.011651648246787596
price,F_now,wind_speed,-0.8466030240718818,13.85,-0.01566689268149865,0.011651648246787596
price,F_now,wind_speed,-0.7670781955727628,14.45,-0.01566689268149865,0.011651648246787596
price,F_now,wind_speed,-0.694180436115237,15.0,-0.01468972229784763,0.011651648246787596
price,F_now,wind_speed,-0.6014014695329317,15.7,0.0036574514781520695,0.011651648246787596
price,F_now,wind_speed,-0.501995433909033,16.45,0.0036574514781520695,0.011651648246787596
price,F_now,wind_speed,-0.4290976744515072,17.0,0.012118318651623241,0.011651648246787596
price,F_now,wind_speed,-0.3495728459523883,17.6,0.012118318651623241,0.011651648246787596
price,F_now,wind_speed,-0.2302856032037098,18.5,0.011755056871597117,0.011651648246787596
price,F_now,wind_speed,-0.07786301524706507,19.65,0.012098689096272602,0.011651648246787596
price,F_now,wind_speed,0.21372802258303772,21.85,0.019654585805717148,0.011651648246787596
price,F_now,wind_speed,0.7571476839936839,25.95,0.017660989118060237,0.011651648246787596
price,F_now,precip_7d_lag1d,-0.6633885445231775,0.44000000000001194,-0.00634492543072694,0.009183115946242056
price,F_now,precip_7d_lag1d,-0.6223278638881491,1.4900000000000215,-0.0061552950225436925,0.009183115946242056
price,F_now,precip_7d_lag1d,-0.5847866701646949,2.4500000000000206,-0.00448614441740524,0.009183115946242056
price,F_now,precip_7d_lag1d,-0.5652339651003955,2.9500000000000295,-0.00448614441740524,0.009183115946242056
price,F_now,precip_7d_lag1d,-0.5355138534026611,3.710000000000022,0.007076052022256115,0.009183115946242056
